parents,has_nurs,form,children,housing,finance,social,health
2.0,2.3640596731732892,0.0,3.0,2.0,1.0,2.0,1.0
1.0,3.400697883860562,3.0,0.0,1.0,1.0,2.0,1.0
1.0,4.0,2.0,3.0,2.0,1.0,1.8206439897107591,1.0
2.0,2.0,3.0,0.0,0.0,0.29486085442943666,2.0,1.0
2.0,2.5448280082663435,3.0,0.0,2.0,0.0,2.0,1.0
2.0,3.0,2.332239408396847,0.0,2.0,1.0,1.0,1.0
1.0,3.0,3.0,0.0,0.16263292022984932,1.0,1.0,1.0
1.0,3.0,1.0,0.0,2.0,0.0,1.8302715714230768,1.0
1.0191448679968367,4.0,3.0,3.0,2.0,1.0,2.0,1.0
1.0,4.0,1.7791025863957868,0.0,1.0,1.0,1.0,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.609697425152616,1.0
1.0,3.0,0.0,0.3003604303778783,2.0,1.0,1.0,1.0
1.0,4.0,3.0,0.0,0.0,0.8381549749886426,2.0,1.0
1.0,3.0,1.8028109348245005,2.0,2.0,1.0,1.0,1.0
2.0,2.0,3.0,2.9609201469288244,2.0,1.0,1.0,1.0
2.0,3.0,0.4640649211478818,3.0,2.0,1.0,2.0,1.0
2.0,2.4884956326599053,1.0,1.0,2.0,1.0,1.0,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.40188719989073,1.0
2.0,2.0,3.0,1.0,1.8463089571557956,1.0,1.0,1.0
2.0,3.0,1.5726072328820224,0.0,2.0,0.0,1.0,1.0
2.0,2.7229874756740213,3.0,0.0,0.0,0.0,2.0,1.0
2.0,2.0786924877870243,0.0,0.0,2.0,1.0,1.0,1.0
2.0,2.0,3.0,2.5831908042770975,2.0,1.0,1.0,1.0
1.0,3.0,2.0,0.40715981949188984,2.0,1.0,2.0,1.0
2.0,4.0,1.64507533912299,0.0,1.0,0.0,1.0,1.0
2.0,3.0,1.0,0.0,1.0519893519777075,0.0,1.0,1.0
2.0,2.0,3.0,1.0,1.0,0.03174376537298862,2.0,1.0
2.0,3.0,3.0,0.0,0.4233351441531975,0.0,1.0,1.0
2.0,4.0,3.0,0.9154346219027621,2.0,0.0,2.0,1.0
2.0,4.0,2.0,2.606846955540139,2.0,1.0,1.0,1.0
2.0,3.0,3.0,0.11902699436034259,1.0,0.0,1.0,1.0
1.0,3.0,2.0,0.0,1.0,0.8829148165187222,2.0,1.0
2.0,2.0,1.3409545898677675,2.0,2.0,1.0,2.0,1.0
1.7887681685270689,4.0,3.0,1.0,1.0,1.0,2.0,1.0
1.0,4.0,1.0,0.13700316864112794,2.0,1.0,1.0,1.0
1.0,3.0,3.0,0.11390656468679183,2.0,1.0,2.0,1.0
2.0,4.0,2.0,2.1966535849529585,2.0,1.0,1.0,1.0
1.2625739142293226,4.0,2.0,1.0,2.0,0.0,1.0,1.0
1.0,4.0,3.0,2.286519548927123,2.0,1.0,1.0,1.0
1.1973596876470705,4.0,3.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0027621000963975,2.0,2.0,2.0,1.0,2.0,1.0
1.0,3.0,3.0,0.0,0.9699739946706072,1.0,1.0,1.0
1.0,3.0,3.0,0.0,1.102634134209068,0.0,2.0,1.0
1.0,3.0,2.0,2.377369466401342,2.0,1.0,1.0,1.0
2.0,4.0,3.0,0.0,0.0,0.9733826191648212,1.0,1.0
2.0,3.0,0.5349904824735724,3.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,3.0,2.0,1.0,1.8473879305713736,1.0
1.0,3.937605931401723,1.0,0.0,2.0,1.0,1.0,1.0
2.0,2.0,2.0,0.0,2.0,0.6647209499217043,2.0,1.0
1.0,3.0,1.93298346224879,0.0,2.0,0.0,2.0,1.0
2.0,2.0,3.0,3.0,2.0,1.0,1.0246568665209295,1.0
1.0,4.0,2.0,1.0,2.0,0.8169739072718367,1.0,1.0
2.0,2.0,0.8525474212459705,0.0,2.0,1.0,2.0,1.0
1.0,4.0,2.0,0.9379652314338942,2.0,1.0,2.0,1.0
1.0,3.0,1.9148965138802145,0.0,1.0,1.0,2.0,1.0
1.6144024074866667,3.0,2.0,1.0,2.0,1.0,2.0,1.0
2.0,4.0,0.0,2.071034889044002,2.0,1.0,1.0,1.0
1.0,4.0,0.0,2.2107931015500286,2.0,1.0,2.0,1.0
1.0,3.0,3.0,0.7706342229623276,1.0,0.0,2.0,1.0
2.0,4.0,3.0,0.0,0.0,0.5308927889524213,1.0,1.0
1.2685621674536427,4.0,3.0,2.0,2.0,1.0,2.0,1.0
1.100978106817761,4.0,0.0,2.0,2.0,1.0,1.0,1.0
2.0,3.8325089109058923,0.0,0.0,2.0,1.0,2.0,1.0
1.8527244364479092,4.0,3.0,1.0,1.0,0.0,2.0,1.0
1.9730767979122983,3.0,3.0,0.0,2.0,1.0,2.0,1.0
1.0,4.0,3.0,0.2407074930815264,2.0,1.0,1.0,1.0
1.9677614652695619,3.0,3.0,0.0,2.0,1.0,2.0,1.0
1.0,3.0,2.0,1.0,2.0,0.43974048650790853,2.0,1.0
2.0,2.0,2.0,1.0,1.0,0.2783684816626566,2.0,1.0
1.2017068027908133,4.0,3.0,0.0,1.0,1.0,1.0,1.0
2.0,2.0,1.6737460819588532,0.0,2.0,0.0,2.0,1.0
2.0,4.0,2.0,0.0,1.7006166262946518,0.0,1.0,1.0
2.0,4.0,3.0,1.0,1.7674940077921688,0.0,1.0,1.0
1.1296789782242354,3.0,3.0,0.0,1.0,0.0,1.0,1.0
1.743536938983234,4.0,2.0,0.0,1.0,1.0,1.0,1.0
1.0,3.0,1.3553197484738877,2.0,2.0,1.0,1.0,1.0
1.3260057918542696,3.0,3.0,0.0,0.0,1.0,1.0,1.0
2.0,3.0,2.0,0.0,1.0,0.0,1.9374351577805484,1.0
2.0,2.0,2.0,0.0,2.0,0.0,1.210506939665343,1.0
2.0,2.1909763597083236,3.0,2.0,2.0,1.0,1.0,1.0
1.0,3.0,3.0,0.0,0.8530780764162292,1.0,1.0,1.0
2.0,2.0,2.0,0.0,2.0,0.6573548534774785,2.0,1.0
1.0,3.0,0.0,3.0,2.0,1.0,1.86465892185814,1.0
2.0,2.1549253111434425,1.0,0.0,2.0,1.0,2.0,1.0
2.0,3.0,1.91726316438181,3.0,2.0,1.0,1.0,1.0
2.0,2.515462004919989,3.0,0.0,1.0,1.0,1.0,1.0
2.0,3.0,2.0,1.0,1.0,0.3024195112785364,2.0,1.0
1.0,3.436591635516146,0.0,0.0,2.0,1.0,1.0,1.0
2.0,4.0,3.0,1.0,1.1961951095165249,0.0,1.0,1.0
2.0,3.0,3.0,0.8628515118472568,2.0,0.0,2.0,1.0
1.0,3.0,3.0,0.419300915445715,1.0,1.0,1.0,1.0
2.0,4.0,3.0,1.0,1.4944912396101362,0.0,1.0,1.0
1.0,3.8559212139868,3.0,0.0,1.0,0.0,1.0,1.0
2.0,2.0,3.0,0.3760015144710176,1.0,1.0,1.0,1.0
2.0,3.0,2.0,0.0,1.0,0.0,1.7263595821392284,1.0
2.0,4.0,2.0,2.4878343185440124,2.0,1.0,1.0,1.0
1.0,4.0,2.0,1.0,1.0822723242770618,0.0,1.0,1.0
2.0,2.459584057213623,1.0,1.0,2.0,1.0,1.0,1.0
1.0,3.0,3.0,1.0,1.6935365319571796,1.0,1.0,1.0
1.0,4.0,3.0,2.8223812111853546,2.0,1.0,1.0,1.0
1.0,3.0,2.0,0.0,1.0,1.0,1.0569787269973683,1.0
2.0,2.0,3.0,1.0,1.58139272508167,1.0,1.0,1.0
2.0,2.0,3.0,2.458431424131438,2.0,1.0,1.0,1.0
2.0,2.0,2.0,0.0,2.0,0.0,1.7250060762991186,1.0
1.0,3.0,3.0,1.0,1.0,0.425712424909789,2.0,1.0
2.0,2.0,1.3327876628058188,2.0,2.0,1.0,1.0,1.0
1.0,3.0,0.0,3.0,2.0,1.0,1.7770492856517561,1.0
2.0,2.0,3.0,1.0,1.1377970263418113,1.0,1.0,1.0
2.0,2.3138754967224706,2.0,0.0,1.0,0.0,1.0,1.0
2.0,4.0,3.0,0.46197729463609705,2.0,0.0,2.0,1.0
2.0,4.0,3.0,0.0,1.0,0.8401080784391999,2.0,1.0
1.0,3.0,3.0,0.0,0.0,0.9894511309650564,1.0,1.0
2.0,2.0,1.1104806889562369,0.0,1.0,1.0,1.0,1.0
2.0,4.0,3.0,0.0,1.628532737375623,0.0,1.0,1.0
1.0,4.0,3.0,2.1951665172186505,2.0,1.0,1.0,1.0
2.0,2.0,3.0,0.0,0.0,0.5106074625934113,2.0,1.0
1.0,3.0,0.7416414518360422,0.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,3.0,2.0,1.0,1.5074309292467025,1.0
1.5168191366863315,4.0,3.0,1.0,1.0,0.0,2.0,1.0
2.0,4.0,3.0,0.0,1.0,0.16176957891819943,2.0,1.0
1.6385962209328135,3.0,1.0,0.0,1.0,1.0,2.0,1.0
2.0,2.0,0.0,1.0,2.0,1.0,1.1402053251883544,1.0
2.0,3.0,2.5931951990482762,0.0,2.0,1.0,1.0,1.0
2.0,2.3282331056783394,1.0,1.0,2.0,1.0,1.0,1.0
1.0,4.0,3.0,0.0,0.453989911199699,1.0,2.0,1.0
2.0,3.0,2.0,1.0,1.0,1.0,1.7624469586748686,1.0
1.1260020278639944,4.0,3.0,2.0,2.0,1.0,2.0,1.0
2.0,3.0,2.0,0.8035807841279826,1.0,0.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.048555174336908036,2.0,1.0
2.0,2.0,0.8245083726186426,3.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,1.0,2.0,0.4322726820689454,1.0,1.0
1.4206855333380621,3.0,2.0,1.0,2.0,1.0,2.0,1.0
2.0,3.0,1.0,0.4896244620502448,2.0,1.0,1.0,1.0
2.0,2.0,3.0,0.0,0.0,0.3552547514231814,2.0,1.0
2.0,4.0,2.0,1.0,2.0,0.22982672579761843,2.0,1.0
1.0,3.0,2.0,2.552662267776748,2.0,1.0,1.0,1.0
1.372173255246897,3.0,0.0,3.0,2.0,1.0,2.0,1.0
2.0,4.0,2.0,1.0,1.338332740370811,1.0,2.0,1.0
1.0,4.0,3.0,1.0,1.8587764566268505,0.0,2.0,1.0
1.4291225831605239,3.0,1.0,3.0,2.0,1.0,1.0,1.0
2.0,4.0,3.0,1.0,1.8147296446166763,0.0,1.0,1.0
2.0,2.0,3.0,0.0,2.0,0.0,1.7213569368849635,1.0
2.0,2.781290199676417,3.0,1.0,2.0,0.0,1.0,1.0
1.8171622201311828,4.0,3.0,0.0,2.0,0.0,2.0,1.0
2.0,2.0,3.0,0.17428904843933302,1.0,1.0,2.0,1.0
2.0,4.0,0.7142924323391097,1.0,2.0,1.0,2.0,1.0
2.0,3.0,0.0,0.07287621813555067,2.0,1.0,2.0,1.0
2.0,3.030073474654809,1.0,2.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.42873953006290266,1.0,1.0,1.0,1.0
2.0,4.0,3.0,0.8569988773342736,2.0,0.0,2.0,1.0
1.0,3.0,1.0,0.0,2.0,0.0,1.6254517566204187,1.0
2.0,3.0,3.0,0.202267736651786,1.0,1.0,1.0,1.0
2.0,4.0,3.0,1.0,2.0,0.6326092713029295,1.0,1.0
1.0870172183027886,4.0,0.0,2.0,2.0,1.0,1.0,1.0
2.0,2.443215089071812,0.0,0.0,2.0,1.0,1.0,1.0
1.0,3.0,1.0,0.0,2.0,0.0,1.1548791485039653,1.0
1.0,4.0,2.0,3.0,2.0,1.0,1.2040736128564977,1.0
1.0,3.0,1.0,0.0,1.0,1.0,1.1751231401303532,1.0
2.0,2.3272353855875334,3.0,0.0,2.0,0.0,2.0,1.0
2.0,2.220504263435647,1.0,0.0,2.0,1.0,2.0,1.0
1.0,3.2182075345521723,2.0,1.0,2.0,0.0,1.0,1.0
2.0,2.0,3.0,0.0,1.0,1.0,1.874071773305185,1.0
1.0,4.0,2.0,0.0,1.0,0.24966895274023015,1.0,1.0
1.0,4.0,2.0,3.0,2.0,1.0,1.7367526534819888,1.0
1.0,4.0,0.0,2.0006533907612996,2.0,1.0,2.0,1.0
2.0,3.0,3.0,0.12933096587448234,1.0,1.0,1.0,1.0
1.0,3.207405186790865,1.0,0.0,2.0,1.0,1.0,1.0
2.0,3.0,3.0,0.372671064909322,1.0,1.0,1.0,1.0
2.0,2.0,3.0,0.0,2.0,0.24973423606115774,2.0,1.0
1.0,4.0,3.0,0.0,1.1520485674244918,1.0,1.0,1.0
2.0,3.0,0.45832359458757543,0.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,2.0,0.0,1.351219387348781,1.0
1.9062234737429835,4.0,3.0,0.0,2.0,0.0,2.0,1.0
2.0,4.0,0.0,0.5138695147850759,2.0,1.0,1.0,1.0
1.0792603496573645,4.0,2.0,0.0,1.0,1.0,1.0,1.0
1.9599408809493055,3.0,3.0,0.0,0.0,1.0,1.0,1.0
2.0,2.7085390865062062,2.0,2.0,2.0,1.0,2.0,1.0
2.0,3.7924590637942965,2.0,1.0,1.0,1.0,2.0,1.0
1.0,3.0,2.0,0.7618533463343037,2.0,1.0,2.0,1.0
1.0,4.0,2.0,1.0,1.9084345518793753,0.0,1.0,1.0
2.0,2.0,1.0,0.0,1.4680690542342902,0.0,2.0,1.0
1.0,4.0,2.0,0.4662994129398188,2.0,0.0,1.0,1.0
2.0,2.239424357544718,3.0,0.0,2.0,0.0,2.0,1.0
2.0,2.0,3.0,2.8455077959950743,2.0,1.0,1.0,1.0
1.487265354100051,4.0,2.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0,3.0,1.0,1.5700147858789402,1.0,1.0,1.0
1.0,3.0,3.0,0.40308930945334387,1.0,0.0,2.0,1.0
2.0,3.0,1.0004422967495614,3.0,2.0,1.0,1.0,1.0
2.0,3.0,3.0,0.0,2.0,0.23055110591795291,2.0,1.0
2.0,3.6021342969825727,1.0,0.0,1.0,0.0,2.0,1.0
2.0,2.0,3.0,0.0,0.0,0.17244694772595304,2.0,1.0
1.8292916366875198,4.0,2.0,0.0,1.0,1.0,1.0,1.0
1.03046368630896,3.0,3.0,0.0,2.0,1.0,2.0,1.0
1.0,4.0,3.0,1.0,1.795551627535727,0.0,2.0,1.0
2.0,4.0,3.0,0.0,1.6595884438857404,0.0,1.0,1.0
1.0,3.0,1.48941924254044,0.0,2.0,0.0,2.0,1.0
2.0,2.0,1.0,0.0,1.0,0.6151291405411998,1.0,1.0
2.0,2.0893942827855785,0.0,0.0,2.0,1.0,1.0,1.0
1.0,4.0,2.0,0.4901459904495423,2.0,1.0,2.0,1.0
1.0,3.0,1.0,0.0,2.0,0.4987243553742706,1.0,1.0
1.0,3.0,1.050243009822982,2.0,2.0,1.0,1.0,1.0
1.9650884473437762,3.0,1.0,3.0,2.0,1.0,1.0,1.0
1.551159961916372,4.0,3.0,3.0,2.0,1.0,1.0,1.0
2.0,2.0,1.0,1.5618213867516555,2.0,1.0,1.0,1.0
2.0,2.1608196050197015,0.0,0.0,2.0,1.0,1.0,1.0
1.0,4.0,0.8393204152881548,3.0,2.0,1.0,2.0,1.0
1.0249716621170495,3.0,1.0,3.0,2.0,1.0,1.0,1.0
2.0,3.550961232069874,0.0,0.0,2.0,1.0,2.0,1.0
1.2374785567522575,4.0,3.0,2.0,2.0,1.0,2.0,1.0
2.0,3.9503856266611628,1.0,0.0,2.0,1.0,1.0,1.0
2.0,2.0,3.0,0.27540171315237105,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,0.0,0.11159299995724747,2.0,1.0
1.0,4.0,1.0,0.3916804999922283,2.0,1.0,1.0,1.0
1.2810497501668892,4.0,0.0,2.0,2.0,1.0,1.0,1.0
1.0,4.0,3.0,0.0,2.0,0.0,1.173496050355022,1.0
1.0,3.0,2.0,2.3797515229193174,2.0,1.0,1.0,1.0
1.1985542237770463,3.0,2.0,1.0,2.0,0.0,2.0,1.0
1.0,3.0,1.6079064230954274,0.0,1.0,1.0,2.0,1.0
2.0,2.0,0.0,1.0,2.0,1.0,1.2492303507889444,1.0
2.0,3.0,1.8745137032008494,3.0,2.0,1.0,1.0,1.0
2.0,3.0,2.2272285803349208,0.0,2.0,1.0,1.0,1.0
2.0,3.0,2.0,0.0,1.0,0.0,1.7630666750933512,1.0
1.0,4.0,0.0,0.3226068701111272,2.0,1.0,2.0,1.0
2.0,4.0,3.0,1.0,1.4342184451590037,0.0,1.0,1.0
2.0,3.0,2.0,0.0,1.0,0.0,1.0708552827883127,1.0
2.0,2.0,1.612677482024686,3.0,2.0,1.0,2.0,1.0
2.0,2.0,2.0,1.0,1.0,0.06616518883444045,2.0,1.0
2.0,2.0,2.0,0.0,2.0,0.0,1.019155485551253,1.0
2.0,2.1731414390272468,1.0,0.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,0.0,0.5247356376614322,2.0,1.0
1.0,3.0,0.7752440518349493,0.0,2.0,1.0,2.0,1.0
1.2344256000115146,4.0,2.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0,1.6549162544867664,2.0,2.0,1.0,2.0,1.0
2.0,2.0,1.969896127788681,2.0,2.0,1.0,1.0,1.0
2.0,4.0,2.0,1.0,1.0385076754258877,1.0,2.0,1.0
2.0,3.3321320932991867,1.0,2.0,2.0,1.0,2.0,1.0
1.0,3.0,1.933205087759306,0.0,1.0,1.0,2.0,1.0
1.7345035925709276,3.0,1.0,3.0,2.0,1.0,1.0,1.0
1.3885363887743392,4.0,2.0,0.0,2.0,1.0,2.0,1.0
1.0,4.0,2.0,0.0,1.3215000317073622,1.0,1.0,1.0
2.0,2.6824502997424116,3.0,0.0,2.0,0.0,2.0,1.0
1.0,3.0,2.0,0.0,1.15189076498437,1.0,2.0,1.0
2.0,3.0,3.0,0.05283853709975217,1.0,1.0,1.0,1.0
2.0,2.1151448823039956,1.0,2.0,2.0,1.0,2.0,1.0
2.0,2.0,1.0,1.2609330240606273,2.0,1.0,2.0,1.0
2.0,3.722535320275046,1.0,0.0,1.0,0.0,1.0,1.0
2.0,4.0,3.0,0.0,0.0,0.7183839578943683,1.0,1.0
1.0,4.0,1.963360320446038,0.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,0.989715504064308,2.0,0.0,2.0,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.7160499732421446,1.0
1.2937538374447377,4.0,3.0,1.0,1.0,1.0,2.0,1.0
2.0,4.0,0.37731045905020255,3.0,2.0,1.0,1.0,1.0
1.9901088460868657,4.0,3.0,3.0,2.0,1.0,2.0,1.0
1.3118794357637253,4.0,2.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0,3.0,2.6600281362067517,2.0,1.0,1.0,1.0
1.0,3.0,2.0,2.0,2.0,1.0,1.9210605970534445,1.0
1.0,3.0,2.0,0.0,1.0,0.44279813654373745,2.0,1.0
1.0,4.0,3.0,0.0,2.0,0.0,1.261048526234848,1.0
1.0,4.0,1.6566132978223558,1.0,2.0,1.0,1.0,1.0
2.0,3.0,3.0,2.8345717902556276,2.0,1.0,2.0,1.0
1.0,4.0,3.0,1.0,1.0,1.0,1.9354845135274958,1.0
2.0,4.0,0.0,0.8142669279948144,2.0,1.0,1.0,1.0
1.0,3.0,0.6274910684465341,2.0,2.0,1.0,2.0,1.0
2.0,4.0,2.0,0.0,1.071369437884606,0.0,1.0,1.0
2.0,3.938191539310777,0.0,0.0,2.0,1.0,1.0,1.0
1.0,3.0,1.0923605281113784,2.0,2.0,1.0,1.0,1.0
1.8372090107937706,4.0,3.0,0.0,2.0,0.0,2.0,1.0
1.0,4.0,3.0,0.0,2.0,0.40478716587312524,2.0,1.0
2.0,2.0,1.8495277289940026,3.0,2.0,1.0,2.0,1.0
1.9680763814507336,3.0,3.0,0.0,1.0,0.0,1.0,1.0
1.0,3.0,0.0,0.0,2.0,1.0,1.4467145272585205,1.0
1.0,4.0,3.0,0.0,1.4984820396498337,1.0,1.0,1.0
2.0,3.0,0.7533413841945935,3.0,2.0,1.0,2.0,1.0
2.0,2.0,0.0,2.4709602524347334,2.0,1.0,2.0,1.0
1.0,3.0,2.0,0.0,1.3380863673629886,1.0,2.0,1.0
2.0,2.0,2.0,0.0,1.0,1.0,1.2488228630459572,1.0
1.0,3.0,0.753868082709913,0.0,2.0,1.0,2.0,1.0
1.0,4.0,2.5778911126940884,1.0,1.0,0.0,2.0,1.0
2.0,3.0,2.0,0.09564022500614278,2.0,0.0,1.0,1.0
2.0,2.0,3.0,2.8174078473061095,2.0,1.0,1.0,1.0
2.0,3.2429518853013746,1.0,0.0,1.0,0.0,1.0,1.0
2.0,4.0,2.0,1.0,1.0,0.05560552168046062,2.0,1.0
2.0,2.0,1.9931220377803507,2.0,2.0,1.0,1.0,1.0
2.0,2.787552722804527,1.0,2.0,2.0,1.0,2.0,1.0
1.0,3.0,1.0,0.0,2.0,0.0,1.3364764060865477,1.0
1.5888025111174542,3.0,1.0,0.0,1.0,1.0,2.0,1.0
2.0,4.0,0.0,2.402406259299312,2.0,1.0,1.0,1.0
1.0,4.0,0.11541311177038627,3.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,1.1044371518681613,2.0,1.0,1.0,1.0
1.9091752640535857,3.0,3.0,0.0,1.0,0.0,1.0,1.0
1.0,3.0,0.0,3.0,2.0,1.0,1.3138780765150273,1.0
2.0,3.0,2.0,1.0,1.0,0.6910558127392618,2.0,1.0
2.0,4.0,3.0,0.0,0.0,0.7283668187256304,1.0,1.0
2.0,3.8093901669255503,1.0,0.0,1.0,0.0,2.0,1.0
2.0,3.0,2.0,0.8153675426526308,2.0,0.0,1.0,1.0
1.0,3.0,2.0,0.657892379136406,1.0,1.0,2.0,1.0
1.0,3.0,2.0,0.5700423802201783,1.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,0.0,0.0,1.8309491710550683,1.0
1.0,4.0,3.0,0.8801089065272879,2.0,1.0,1.0,1.0
1.0,3.2650741526051057,1.0,0.0,2.0,1.0,1.0,1.0
2.0,2.4685450858106948,3.0,3.0,2.0,1.0,1.0,1.0
2.0,2.0,3.0,0.0,0.0,0.7120546573240075,2.0,1.0
1.0,3.0,2.0,0.0,1.5071804154671753,1.0,2.0,1.0
1.0,3.0,2.0,2.2999420697770225,2.0,1.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.0,1.596081955238306,1.0
2.0,3.0,1.0,0.4338439228552442,2.0,1.0,1.0,1.0
2.0,2.0,1.1644055290788788,0.0,2.0,0.0,2.0,1.0
2.0,2.8834169254443034,3.0,0.0,2.0,0.0,2.0,1.0
1.0,3.0,0.5466956820721302,0.0,2.0,1.0,2.0,1.0
1.0,4.0,2.0,1.0,1.9024130332861033,0.0,1.0,1.0
1.0,3.0,3.0,0.6560423134423145,1.0,0.0,2.0,1.0
1.7330001072226233,3.0,1.0,3.0,2.0,1.0,1.0,1.0
2.0,3.341338645060233,1.0,0.0,1.0,0.0,1.0,1.0
1.0,4.0,2.0,0.0,1.068445085690519,1.0,1.0,1.0
2.0,3.0,3.0,0.0,0.8209810172991409,0.0,1.0,1.0
2.0,2.0,0.433394741094537,3.0,2.0,1.0,1.0,1.0
1.6570304982341073,3.0,3.0,0.0,1.0,0.0,1.0,1.0
1.0,3.0,2.0,0.10161353341596513,2.0,1.0,2.0,1.0
2.0,2.6004812154130654,1.0,0.0,1.0,1.0,1.0,1.0
1.0,4.0,1.6732052941422226,0.0,1.0,0.0,2.0,1.0
2.0,3.0,2.9891889163648035,0.0,2.0,1.0,1.0,1.0
2.0,2.0,3.0,0.0,1.0,1.0,1.1734489258085357,1.0
2.0,3.0,1.1990192995966351,0.0,2.0,0.0,1.0,1.0
1.0,4.0,1.1044545181001513,0.0,1.0,1.0,1.0,1.0
2.0,2.4231426188673,3.0,3.0,2.0,1.0,1.0,1.0
1.0,4.0,1.5360183018331126,0.0,1.0,1.0,1.0,1.0
1.0,3.0,3.0,0.0,1.8812909044908885,0.0,2.0,1.0
2.0,3.0194317729392766,1.0,0.0,1.0,0.0,2.0,1.0
2.0,4.0,2.0,0.7853041125366446,2.0,1.0,1.0,1.0
1.0672341800905611,4.0,3.0,2.0,2.0,1.0,2.0,1.0
1.4051526204980904,4.0,2.0,1.0,2.0,0.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,1.0,1.7388666771330326,1.0
2.0,2.967556553952813,0.0,3.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,1.0,1.0,1.3412823612729778,1.0
1.0,4.0,1.4677081240485457,0.0,1.0,0.0,2.0,1.0
2.0,2.0,1.0,0.0,1.1032650088750484,0.0,2.0,1.0
2.0,2.0,1.0,0.0,1.0,0.17252387694636206,1.0,1.0
1.0,4.0,2.0,0.0,1.4320257026839194,1.0,1.0,1.0
2.0,2.0,3.0,0.0,0.2963576135132884,1.0,1.0,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.938315728651316,1.0
2.0,2.0,1.0,0.0,1.818740229484051,0.0,2.0,1.0
1.0,3.016432793486337,3.0,0.0,1.0,0.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.740329161049586,2.0,1.0
2.0,3.0,1.0,0.03027636720202298,2.0,1.0,1.0,1.0
2.0,4.0,3.0,1.5687661302084421,2.0,1.0,1.0,1.0
2.0,3.0,1.0,0.0,1.3475187953137546,0.0,1.0,1.0
2.0,3.0,2.9496504730306468,0.0,2.0,1.0,1.0,1.0
1.9472347421403975,3.0,3.0,0.0,0.0,1.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.6920112559466547,2.0,1.0
1.0,3.0,1.457928994434028,2.0,2.0,1.0,1.0,1.0
1.7734783739638944,3.0,2.0,1.0,2.0,0.0,2.0,1.0
2.0,2.0,1.0,0.0,1.0,0.6139703063252326,1.0,1.0
2.0,3.7471418817498887,1.0,2.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,0.4223682456555774,2.0,0.0,2.0,1.0
1.6407912530173097,4.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,3.0,1.823552226611819,0.0,2.0,0.0,1.0,1.0
1.0,3.0,1.0,0.0,2.0,0.0,1.1793038392332207,1.0
1.0,3.0,3.0,1.0,1.0,0.5226496018775987,2.0,1.0
1.6491808906649843,3.0,1.0,3.0,2.0,1.0,1.0,1.0
1.0,3.6374402034409057,0.0,0.0,2.0,1.0,1.0,1.0
2.0,2.0,1.0,1.1942854743317821,2.0,1.0,1.0,1.0
1.0,3.0,3.0,1.0,1.0,0.671820517202388,2.0,1.0
2.0,4.0,2.790940626293154,1.0,2.0,1.0,2.0,1.0
2.0,4.0,2.0,2.9153116581246934,2.0,1.0,1.0,1.0
1.0,4.0,2.0,1.0,1.4666931208844085,0.0,1.0,1.0
2.0,4.0,3.0,0.0,1.0,0.4821320989198419,2.0,1.0
2.0,2.0,0.0,1.0,2.0,1.0,1.1590912895970928,1.0
2.0,4.0,3.0,1.778761303553936,2.0,1.0,1.0,1.0
1.0,3.0,1.0,0.0,2.0,0.6190087263316001,1.0,1.0
2.0,4.0,3.0,1.191594261106309,2.0,1.0,1.0,1.0
2.0,3.1763763892510264,1.0,0.0,1.0,0.0,1.0,1.0
2.0,4.0,3.0,1.6153889240212318,2.0,1.0,1.0,1.0
1.0,3.0,2.0,2.0,2.0,1.0,1.540875976713319,1.0
1.0,3.0,1.303285890849283,0.0,1.0,1.0,2.0,1.0
2.0,2.0,1.067445121580688,0.0,1.0,1.0,1.0,1.0
1.0,4.0,2.0,0.11864376574158031,2.0,1.0,2.0,1.0
2.0,2.06625057699853,1.0,0.0,2.0,1.0,2.0,1.0
1.3161335481646568,4.0,2.0,1.0,2.0,0.0,1.0,1.0
1.0,4.0,3.0,0.0,2.0,0.4684278473132688,2.0,1.0
2.0,4.0,0.0,0.9673409392155041,2.0,1.0,1.0,1.0
